"contrastName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","libName","treatment_dose","treatment_dose_unit","cell.line.name","timepoint","treatment"
"NR2AS1-1_CandL_Ngn2_6hr_10",13.8107294958091,-1.50847194342638,0.395486117352102,-3.81422223749863,0.000136612491419921,0.00269651344819255,"BOLA3,grch38_2","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",11.8614049079472,1.19322012429622,0.375820031143761,3.17497745041636,0.00149848145588032,0.0180878898711146,"NUDT4,grch38_12","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",20.6118812081369,-1.20057776169273,0.326077970506583,-3.68187326432251,0.000231526503591808,0.00408885041469155,"IMMP1L,grch38_11","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",25.120725757161,-1.2372750794882,0.282986442753441,-4.37220619987865,1.22997274434513e-05,0.000386055278529298,"PTPMT1,grch38_11","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",31.2736575324454,1.03822042056744,0.243203576672586,4.26893565782195,1.96407909252953e-05,0.00054228956785061,"ARL4C,grch38_2","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",17.1081270303134,-1.27089726929796,0.334905152511534,-3.79479760095417,0.000147763947419082,0.00285980808625047,"ILF3-AS1,grch38_19","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",28.1891047270344,-1.13787335464264,0.288203682439667,-3.94815689032996,7.87551877435299e-05,0.00170224378567478,"C17orf89,grch38_17","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",19.9593011595962,-1.3899790665982,0.339052911198212,-4.09959336932402,4.13876674257818e-05,0.00101527524907442,"SMIM4,grch38_3","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",30.8288148937888,-1.15655468054839,0.273633732699612,-4.22665242745499,2.37193616061268e-05,0.000645621527553068,"CTC-479C5.12,grch38_16","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",5.68368426871676,2.34893153280013,0.576958274710183,4.07123293964376,4.67649557635994e-05,0.00111506360522726,"BDNF,grch38_11","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",15.9992192113098,1.2261194384311,0.322085085463812,3.80681842707945,0.000140766014852463,0.00276021781097214,"IDI1,grch38_10","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",4.66049090942859,-2.36009858708573,0.743375169699631,-3.17484183395492,0.00149918193816818,0.0180878898711146,"LINC00116,grch38_2","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",52.6349696666455,-1.09491049191781,0.214144364169773,-5.11295497391549,3.17157916121084e-07,1.87185974059186e-05,"CTD-3035D6.1,grch38_14","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",12.187098182812,-1.89462728439098,0.456965374188304,-4.14610688557389,3.38176009130235e-05,0.000884152276502339,"KXD1,grch38_19","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",16.8388336004831,1.01596601094909,0.345996058582706,2.93635139981293,0.00332097889639144,0.0336672707506622,"BRD4,grch38_19","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",15.7364309630799,1.01836591130365,0.328663680890714,3.09850455195952,0.00194499982211079,0.0217118800367086,"SRRT,grch38_7","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",8.99222655146494,1.2603734468682,0.408207360150953,3.0875813860929,0.00201792507289399,0.0224000956415662,"SRSF11,grch38_1","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",18.5058814516212,-1.85927643124396,0.374846763734338,-4.96009732809557,7.04578691325941e-07,3.65216832955994e-05,"NENF,grch38_1","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",3.88884863462056,-3.15549298551542,0.989527295793898,-3.1888892796876,0.00142820568808378,0.0174100901976839,"RP11-445N18.3,grch38_10","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",13.8977606468503,-1.23332162730741,0.365731064475781,-3.37220910965052,0.000745678096638301,0.0103355648647709,"ASIC4,grch38_2","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",43.8293562160221,-1.52373866292388,0.256287549552298,-5.94542600912786,2.75738782573582e-09,3.28735776584225e-07,"DDIT3,grch38_12","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",23.9303392205782,2.10638759898186,0.296341568203275,7.10797210041418,1.17760356156984e-12,2.69988262712224e-10,"DDIT4,grch38_10","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",13.9735125001503,-1.33415255681451,0.379291327330691,-3.51748764255638,0.000435652634739025,0.00678048395738727,"LSM6,grch38_4","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",3.83880984090779,2.84557748563126,0.730295781696958,3.89647257583648,9.76038537543207e-05,0.00204864990221657,"CAB39L,grch38_13","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",5.67849058624532,-2.28902901115973,0.677009909115805,-3.38108642183579,0.000721998308960517,0.0100792316620928,"CTB-113I20.2,grch38_5","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",10.2649448196076,-1.09789384753646,0.428293241281633,-2.56341623381939,0.0103647708101993,0.0767508059622335,"CTD-2089N3.2,grch38_5","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",13.0553940400411,1.7284710583887,0.358890899237257,4.81614624963236,1.46357272122885e-06,6.69461382989374e-05,"BNIP3,grch38_10","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",5.90471694588025,1.33405164188573,0.536001583859786,2.48889496236024,0.0128140817709213,0.089336440603169,"PSEN1,grch38_14","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",11.9418964279419,1.3228422892991,0.389342725453436,3.39762939646166,0.000679724339716938,0.00962431541342676,"SRRD,grch38_22","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",7.72384390581214,1.68072939226885,0.461248397495297,3.64387042078772,0.000268568668539001,0.00458721442166471,"MAST4,grch38_5","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",56.8479502547436,-1.02086453723924,0.229603985420098,-4.44619693935799,8.74038259159893e-06,0.000296030799025689,"RP11-466H18.1,grch38_11","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",4.08314614676765,1.70864179932361,0.648165154624504,2.63612103664145,0.00838598129545729,0.0658614420319116,"EBF4,grch38_20","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",15.1707337249795,1.16814511552738,0.351592600277395,3.32243942166517,0.000892340449980764,0.0119265502742945,"ECE2,grch38_3","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",12.0064161614162,-2.24549012974286,0.520031384305711,-4.31798963968452,1.57456819492363e-05,0.000453430000480182,"ECEL1,grch38_2","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",23.5290968834247,-1.60715839217433,0.313076945220002,-5.13342939080029,2.84509797782878e-07,1.69596290458374e-05,"ECI1,grch38_16","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",63.5262622926568,1.32279802673419,0.183661610270014,7.20236539791548,5.9176850168835e-13,1.46980501606844e-10,"ALDOA,grch38_16","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",28.2553142543382,-1.53606599635779,0.303881509607001,-5.0548188941944,4.30799372463126e-07,2.44570958024066e-05,"SNHG19,grch38_16","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",12.2584462079881,-1.7125294706152,0.442476108678331,-3.87033206319433,0.000108687207496186,0.0022187823420711,"SNHG9,grch38_16","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",11.0351620669833,1.4112430792794,0.418039172718775,3.37586324769802,0.00073584484296875,0.0102246412795728,"SYNPR,grch38_3","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",3.93766465634309,1.56459955167433,0.642966222545793,2.43340862522976,0.0149574101525713,0.0993992440573885,"SYS1,grch38_20","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",19.2827959340955,1.04197115838802,0.29462982489611,3.53654338543435,0.000405399908499713,0.00636197314109743,"SYT1,grch38_12","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",34.3129426096645,-1.12822178304196,0.271698620983692,-4.15247519092002,3.28898419643472e-05,0.000863684352200325,"RP13-258O15.1,grch38_X","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",6.00652361919314,-2.72507897294652,0.732509691307263,-3.72019511179879,0.000199068928620518,0.00364003031750586,"RP13-582O9.5,grch38_8","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",27.5813424779497,1.04748417027972,0.25998943765445,4.02894894396411,5.60267834247361e-05,0.00130459240622989,"KPNA2,grch38_17","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",6.40307184231341,-1.55780457912768,0.627822449492188,-2.48128205735189,0.0130910738217714,0.0904239757260479,"CMC1,grch38_3","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",9.78165976711677,1.69453260557386,0.412346583233968,4.10948622948179,3.96540358823914e-05,0.000980105828003944,"CNOT2,grch38_12","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",6.26830707464099,1.2577795882821,0.502926588592612,2.50092084373958,0.012387086134005,0.0873839295204782,"ASTN2,grch38_9","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",10.9749636546245,1.07821051911699,0.403335479442011,2.67323499685329,0.00751236046241623,0.0609267764849839,"ATF4P3,grch38_17","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",14.1976848804661,1.38631521016172,0.338695789557117,4.09309844676392,4.25646893909267e-05,0.00103520233167839,"ATF4P4,grch38_11","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",9.48485655688668,1.01460087743706,0.413950177567252,2.45102172295172,0.0142451356106968,0.095949438842219,"FAM53C,grch38_5","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",44.6923733848456,-1.44987944680864,0.231903481058704,-6.25208142710726,4.05018116547502e-10,6.1905461352299e-08,"SYCE1L,grch38_16","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",18.5484402999519,1.01500268895105,0.311773232227112,3.25557996656898,0.00113161024809016,0.0145065133093881,"SYNGR1,grch38_22","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",8.11308352096811,1.49198458618529,0.43642467994971,3.418653102655,0.000629319021373991,0.00913179812264554,"CRYBB2P1,grch38_22","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",5.09363600622421,-2.52186541567917,0.751413915910915,-3.35616011665421,0.00079032798038004,0.0107991552755117,"FHIT,grch38_3","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",10.061216604139,-1.1378687023976,0.422592556161427,-2.69259050072558,0.00708992905659762,0.0584255044095636,"CTD-2301A4.1,grch38_5","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",8.20672981506401,1.15281936318186,0.43636174910678,2.64188913336618,0.00824450383075844,0.0651737704586375,"SRGAP3,grch38_3","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
"NR2AS1-1_CandL_Ngn2_6hr_10",79.7387967226514,-1.53698872425965,0.24454550151643,-6.28508279534386,3.27679008755956e-10,5.27917451674122e-08,"UQCRB,grch38_8","CandL_Ngn2_6hr",10,"uM","Ngn2",6,"NR2AS1-1"
